6/1/2024 12:33:29 PM,2,17
6/1/2024 12:33:36 PM,1,8
6/1/2024 12:33:40 PM,2,8
6/1/2024 12:33:43 PM,2,13
6/1/2024 12:33:54 PM,2,12
6/1/2024 12:34:00 PM,2,9
6/1/2024 12:34:54 PM,2,6
6/1/2024 12:35:01 PM,2,16
6/1/2024 12:35:05 PM,2,21
6/1/2024 12:35:38 PM,2,20
6/1/2024 12:43:17 PM,2,18
6/1/2024 12:43:24 PM,2,1
6/1/2024 12:43:28 PM,2,7
6/1/2024 12:43:34 PM,1,21
6/1/2024 12:43:41 PM,1,17
6/1/2024 12:48:51 PM,1,8
6/1/2024 12:48:53 PM,1,10
6/1/2024 12:48:57 PM,1,12
6/1/2024 12:49:02 PM,2,2
6/1/2024 12:49:08 PM,2,8
6/1/2024 12:49:12 PM,1,0
6/1/2024 12:49:19 PM,1,10
6/1/2024 12:49:25 PM,1,7
6/1/2024 12:49:28 PM,1,18
6/1/2024 12:50:23 PM,1,10
6/1/2024 12:50:30 PM,2,19
6/1/2024 12:50:36 PM,1,2
6/1/2024 12:50:43 PM,2,16
6/1/2024 12:50:50 PM,1,10
6/1/2024 12:51:24 PM,2,1
6/1/2024 12:51:28 PM,1,5
6/1/2024 12:51:28 PM,2,2
6/1/2024 12:51:31 PM,1,11
6/1/2024 12:51:31 PM,1,15
6/1/2024 2:45:21 PM,1,16
6/1/2024 2:45:28 PM,1,16
6/1/2024 2:45:34 PM,2,13
6/1/2024 2:45:39 PM,1,0
6/1/2024 2:45:45 PM,2,21
6/1/2024 2:45:50 PM,1,2
6/1/2024 2:45:54 PM,1,0
6/1/2024 2:46:00 PM,1,5
6/1/2024 2:46:06 PM,1,12
6/1/2024 2:46:12 PM,1,4
6/1/2024 2:46:18 PM,2,6
6/1/2024 2:46:23 PM,1,17
6/1/2024 2:46:27 PM,2,7
6/1/2024 2:50:04 PM,2,4
6/1/2024 2:50:08 PM,1,2
6/1/2024 2:50:14 PM,1,0
6/1/2024 2:50:21 PM,2,9
6/1/2024 2:50:26 PM,1,10
6/1/2024 2:50:32 PM,1,9
6/1/2024 2:50:39 PM,2,12
6/1/2024 2:58:43 PM,1,7
6/1/2024 2:59:16 PM,1,1
6/1/2024 2:59:20 PM,2,9
6/1/2024 2:59:36 PM,2,3
6/1/2024 3:00:22 PM,2,8
6/1/2024 3:01:26 PM,2,22
6/1/2024 3:01:31 PM,2,10
6/1/2024 3:01:38 PM,1,0
6/1/2024 3:01:42 PM,1,6
6/1/2024 3:01:46 PM,1,8
6/1/2024 3:01:50 PM,2,8
6/1/2024 3:01:53 PM,2,10
6/1/2024 3:01:58 PM,1,9
6/1/2024 3:03:07 PM,1,15
6/1/2024 4:45:30 PM,1,18
6/1/2024 4:46:09 PM,1,1
6/1/2024 4:52:03 PM,2,7
6/1/2024 4:52:06 PM,1,11
6/1/2024 4:52:13 PM,1,3
6/1/2024 4:52:59 PM,1,1
6/1/2024 4:53:02 PM,0,20
6/1/2024 4:53:07 PM,1,11
6/1/2024 4:53:11 PM,0,22
6/1/2024 4:53:39 PM,1,15
6/1/2024 4:53:45 PM,1,13
6/1/2024 4:53:53 PM,1,9
6/1/2024 4:54:22 PM,1,8
6/1/2024 4:54:29 PM,1,6
6/1/2024 5:01:33 PM,0,13
6/1/2024 5:01:39 PM,0,13
6/1/2024 5:01:42 PM,1,5
6/1/2024 5:01:48 PM,1,11
6/1/2024 5:01:54 PM,0,10
6/1/2024 5:02:00 PM,0,5
6/1/2024 5:02:06 PM,0,8
6/1/2024 5:02:13 PM,1,11
6/1/2024 5:02:20 PM,1,2
6/1/2024 5:02:24 PM,0,21
6/1/2024 5:02:30 PM,1,18
6/1/2024 5:02:37 PM,0,14
6/1/2024 5:02:43 PM,1,16
6/1/2024 5:02:48 PM,0,0
6/1/2024 5:02:54 PM,1,16
6/1/2024 5:03:01 PM,0,20
6/1/2024 5:03:07 PM,0,7
6/1/2024 5:03:12 PM,1,14
6/1/2024 5:03:17 PM,1,17
6/1/2024 5:03:21 PM,1,8
6/1/2024 5:03:26 PM,1,20
6/1/2024 5:03:30 PM,1,0
6/1/2024 5:03:36 PM,1,21
6/1/2024 5:03:42 PM,0,14
6/1/2024 5:03:47 PM,0,9
6/1/2024 5:03:52 PM,0,16
6/1/2024 5:03:58 PM,0,6
6/1/2024 5:04:02 PM,1,18
6/1/2024 5:04:07 PM,0,18
6/1/2024 5:04:11 PM,0,8
6/1/2024 5:04:17 PM,1,17
6/1/2024 5:04:22 PM,0,2
6/1/2024 5:04:25 PM,1,22
6/1/2024 5:04:31 PM,0,12
6/1/2024 5:04:38 PM,1,3
6/1/2024 5:04:44 PM,0,16
6/1/2024 5:04:48 PM,0,13
6/1/2024 5:04:51 PM,0,17
6/1/2024 5:04:54 PM,0,10
6/1/2024 5:04:58 PM,1,14
6/1/2024 5:05:02 PM,1,10
6/1/2024 5:05:07 PM,1,11
6/1/2024 5:05:14 PM,0,1
6/1/2024 5:05:18 PM,0,14
6/1/2024 5:05:24 PM,0,17
6/1/2024 5:05:30 PM,0,16
6/1/2024 5:05:36 PM,1,4
6/1/2024 5:05:39 PM,1,5
6/1/2024 5:05:45 PM,1,4
6/1/2024 5:05:52 PM,0,19
6/1/2024 5:05:58 PM,1,18
6/1/2024 5:06:02 PM,0,16
6/1/2024 5:06:06 PM,0,19
6/1/2024 5:06:11 PM,1,19
6/1/2024 5:06:17 PM,1,21
6/1/2024 5:06:24 PM,0,6
6/1/2024 5:06:27 PM,0,21
6/1/2024 5:06:33 PM,0,19
6/1/2024 5:06:38 PM,0,15
6/1/2024 5:06:41 PM,1,2
6/1/2024 5:06:46 PM,1,21
6/1/2024 5:06:50 PM,1,6
6/1/2024 5:06:56 PM,0,14
6/1/2024 5:06:59 PM,1,20
6/1/2024 5:13:19 PM,1,1
6/1/2024 5:13:24 PM,1,0
6/1/2024 5:13:28 PM,0,20
6/1/2024 5:13:35 PM,1,17
6/1/2024 5:13:39 PM,0,21
6/1/2024 5:13:43 PM,1,9
6/1/2024 5:13:58 PM,1,18
6/1/2024 5:14:06 PM,0,18
6/1/2024 5:14:11 PM,1,12
6/1/2024 5:14:15 PM,0,8
6/1/2024 5:14:25 PM,1,6
6/1/2024 5:14:57 PM,0,15
6/1/2024 5:15:04 PM,0,2
6/1/2024 5:15:08 PM,1,18
6/1/2024 5:15:13 PM,1,19
6/1/2024 5:15:18 PM,1,3
6/1/2024 5:15:22 PM,0,12
6/1/2024 5:15:29 PM,1,11
6/1/2024 5:15:32 PM,0,1
6/1/2024 5:15:39 PM,1,11
6/1/2024 5:15:45 PM,1,22
6/1/2024 5:15:50 PM,1,14
6/1/2024 5:15:55 PM,0,7
6/1/2024 5:16:02 PM,0,18
6/1/2024 5:16:05 PM,1,14
6/1/2024 5:16:11 PM,1,9
6/1/2024 5:16:16 PM,1,0
6/1/2024 5:16:19 PM,1,17
6/1/2024 5:16:23 PM,0,12
6/1/2024 5:16:26 PM,1,8
6/1/2024 5:16:32 PM,0,11
6/1/2024 5:16:37 PM,0,6
6/1/2024 5:16:44 PM,0,2
6/1/2024 5:16:48 PM,1,9
6/1/2024 5:16:54 PM,0,2
6/1/2024 5:17:00 PM,1,3
6/1/2024 5:17:07 PM,0,10
6/1/2024 5:17:12 PM,1,0
6/1/2024 5:17:17 PM,1,17
6/1/2024 5:17:21 PM,0,16
6/1/2024 5:17:24 PM,0,15
6/1/2024 5:17:31 PM,0,5
6/1/2024 5:17:36 PM,0,8
6/1/2024 5:17:40 PM,0,13
6/1/2024 5:17:44 PM,0,22
6/1/2024 5:17:50 PM,0,13
6/1/2024 5:17:55 PM,1,2
6/1/2024 5:18:00 PM,0,10
6/1/2024 5:18:07 PM,1,10
6/1/2024 5:18:12 PM,0,17
6/1/2024 5:18:17 PM,1,19
6/1/2024 5:18:21 PM,0,6
6/1/2024 5:18:27 PM,1,22
6/1/2024 5:18:34 PM,0,13
6/1/2024 5:18:40 PM,1,7
6/1/2024 5:18:47 PM,0,13
6/1/2024 5:18:50 PM,1,10
6/1/2024 5:18:54 PM,1,15
6/1/2024 5:18:59 PM,1,7
6/1/2024 5:19:03 PM,0,8
6/1/2024 5:19:09 PM,1,5
6/1/2024 5:19:15 PM,1,10
6/1/2024 5:19:21 PM,1,21
6/1/2024 5:19:27 PM,1,8
6/1/2024 5:19:32 PM,1,1
6/1/2024 5:19:37 PM,1,15
6/1/2024 5:19:41 PM,0,13
6/1/2024 5:19:47 PM,0,6
6/1/2024 5:19:51 PM,0,21
6/1/2024 5:19:55 PM,1,11
6/1/2024 5:20:02 PM,1,17
6/1/2024 5:20:08 PM,0,14
6/1/2024 5:20:12 PM,0,15
6/1/2024 5:20:19 PM,0,10
6/1/2024 5:20:24 PM,0,0
6/1/2024 5:20:28 PM,1,19
6/1/2024 5:20:33 PM,0,1
6/1/2024 5:20:39 PM,0,0
6/1/2024 5:20:45 PM,1,9
6/1/2024 5:20:52 PM,0,11
6/1/2024 5:20:57 PM,1,2
6/1/2024 5:21:02 PM,1,7
6/1/2024 5:21:07 PM,0,14
6/1/2024 5:21:12 PM,0,9
6/1/2024 5:21:15 PM,0,22
6/1/2024 5:21:19 PM,0,1
6/1/2024 5:21:23 PM,0,17
6/1/2024 5:21:26 PM,1,15
6/1/2024 5:21:31 PM,0,8
6/1/2024 5:21:37 PM,1,5
6/1/2024 5:21:41 PM,0,21
6/1/2024 5:21:45 PM,0,10
6/1/2024 5:21:49 PM,0,14
6/1/2024 5:21:55 PM,0,13
6/1/2024 5:21:59 PM,0,20
6/1/2024 5:22:04 PM,1,21
6/1/2024 5:22:08 PM,1,15
6/1/2024 5:22:12 PM,1,0
6/1/2024 5:22:18 PM,0,1
6/1/2024 5:22:23 PM,0,7
6/1/2024 5:22:30 PM,1,4
6/1/2024 5:22:34 PM,0,19
6/1/2024 5:22:39 PM,1,18
6/1/2024 5:22:44 PM,1,0
6/1/2024 5:22:49 PM,1,18
6/1/2024 5:22:53 PM,1,9
6/1/2024 5:22:59 PM,1,16
6/1/2024 5:23:04 PM,1,3
6/1/2024 5:23:09 PM,1,13
6/1/2024 5:23:16 PM,0,22
6/1/2024 5:23:20 PM,1,5
6/1/2024 5:23:25 PM,1,13
6/1/2024 5:23:29 PM,1,20
6/1/2024 5:23:33 PM,0,17
6/1/2024 5:23:36 PM,1,20
6/1/2024 5:23:42 PM,1,5
6/1/2024 5:23:46 PM,1,11
6/1/2024 5:23:52 PM,1,4
6/1/2024 5:23:57 PM,1,3
6/1/2024 5:24:00 PM,1,8
6/1/2024 5:24:04 PM,1,10
6/1/2024 5:24:11 PM,0,19
6/1/2024 5:24:17 PM,0,18
6/1/2024 5:24:21 PM,1,1
6/1/2024 5:24:26 PM,1,13
6/1/2024 5:24:33 PM,0,3
6/1/2024 5:24:37 PM,1,0
6/1/2024 5:24:41 PM,1,18
6/1/2024 5:24:46 PM,1,5
6/1/2024 5:24:49 PM,1,4
6/1/2024 5:24:54 PM,0,22
6/1/2024 5:24:59 PM,1,15
6/1/2024 5:25:04 PM,0,9
6/1/2024 5:25:36 PM,0,14
6/1/2024 5:25:40 PM,1,18
6/1/2024 5:25:45 PM,1,2
6/1/2024 5:25:51 PM,1,7
6/1/2024 5:25:56 PM,0,6
6/1/2024 5:26:01 PM,1,22
6/1/2024 5:26:05 PM,0,2
6/1/2024 5:26:09 PM,1,22
6/1/2024 5:26:15 PM,1,0
6/1/2024 5:26:20 PM,1,5
6/1/2024 5:26:23 PM,1,20
6/1/2024 5:29:32 PM,1,2
6/1/2024 5:29:39 PM,0,4
6/1/2024 5:29:42 PM,1,6
6/1/2024 5:29:47 PM,0,13
6/1/2024 6:02:08 PM,1,8
6/1/2024 6:02:37 PM,0,21
6/1/2024 6:02:41 PM,0,14
6/1/2024 6:02:47 PM,1,22
6/1/2024 6:02:50 PM,0,20
6/1/2024 6:02:55 PM,0,20
6/1/2024 6:02:58 PM,1,13
6/1/2024 6:03:10 PM,1,17
6/1/2024 6:03:20 PM,0,13
6/1/2024 6:03:26 PM,1,7
6/1/2024 6:03:33 PM,0,11
6/1/2024 6:03:39 PM,1,22
6/1/2024 6:07:17 PM,1,17
6/1/2024 6:07:21 PM,1,17
6/1/2024 6:07:26 PM,0,9
6/1/2024 6:07:33 PM,1,11
6/1/2024 6:07:50 PM,0,0
6/1/2024 6:07:55 PM,0,5
6/1/2024 6:08:01 PM,1,21
6/1/2024 6:17:02 PM,1,19
6/1/2024 6:17:08 PM,0,15
6/1/2024 6:17:14 PM,1,14
6/1/2024 6:17:17 PM,0,6
6/1/2024 6:17:22 PM,1,21
6/1/2024 6:17:26 PM,0,13
6/1/2024 6:17:33 PM,1,15
6/1/2024 6:18:25 PM,1,9
6/1/2024 6:18:30 PM,1,14
6/1/2024 6:18:35 PM,1,5
6/1/2024 6:18:39 PM,1,21
6/1/2024 6:20:19 PM,1,16
6/1/2024 6:20:23 PM,1,20
6/1/2024 6:20:30 PM,1,12
6/1/2024 6:26:10 PM,0,15
6/1/2024 6:26:17 PM,1,1
6/1/2024 6:26:23 PM,1,5
6/1/2024 6:26:28 PM,1,11
6/1/2024 6:26:32 PM,0,18
6/1/2024 6:27:51 PM,0,8
6/1/2024 6:27:57 PM,0,7
6/1/2024 6:28:03 PM,1,18
6/1/2024 6:29:25 PM,0,21
6/1/2024 6:29:30 PM,0,21
6/1/2024 6:29:36 PM,0,17
6/1/2024 6:29:42 PM,0,4
6/1/2024 6:31:31 PM,0,2
6/1/2024 6:31:35 PM,0,5
6/1/2024 6:31:40 PM,0,15
6/1/2024 6:31:44 PM,0,6
6/1/2024 6:31:51 PM,1,3
6/1/2024 7:12:54 PM,1,16
6/1/2024 7:12:59 PM,1,19
6/1/2024 7:13:05 PM,1,9
6/1/2024 7:13:08 PM,0,20
6/1/2024 7:13:12 PM,0,2
6/1/2024 7:18:34 PM,0,2
6/1/2024 7:18:37 PM,1,22
6/1/2024 7:18:41 PM,1,20
6/1/2024 7:18:46 PM,0,19
6/1/2024 7:31:20 PM,0,2
6/1/2024 7:31:29 PM,1,6
6/1/2024 7:31:38 PM,1,8
6/1/2024 7:31:43 PM,0,11
6/1/2024 7:32:02 PM,0,3
6/1/2024 7:39:56 PM,1,8
6/1/2024 7:40:01 PM,1,22
6/1/2024 7:40:08 PM,1,15
6/1/2024 7:40:12 PM,0,13
6/1/2024 7:40:45 PM,0,17
6/1/2024 7:40:45 PM,1,1
6/1/2024 7:40:50 PM,1,20
6/1/2024 7:40:52 PM,0,4
6/1/2024 7:46:52 PM,1,10
6/1/2024 7:46:57 PM,1,19
6/1/2024 7:47:02 PM,0,21
6/1/2024 7:47:07 PM,1,18
6/1/2024 7:47:12 PM,0,8
6/1/2024 7:47:15 PM,0,12
6/1/2024 7:47:22 PM,1,2
6/1/2024 7:47:25 PM,0,13
6/1/2024 7:47:31 PM,0,12
6/1/2024 7:47:34 PM,1,1
6/1/2024 7:47:41 PM,0,12
6/1/2024 7:47:46 PM,0,17
6/1/2024 7:47:53 PM,1,14
6/1/2024 7:47:56 PM,1,11
6/1/2024 7:47:59 PM,1,14
6/1/2024 7:48:03 PM,0,12
6/1/2024 7:48:07 PM,0,15
6/1/2024 7:48:10 PM,1,14
6/1/2024 7:48:16 PM,1,17
6/1/2024 7:48:23 PM,1,9
6/1/2024 7:48:27 PM,0,5
6/1/2024 7:48:33 PM,1,4
6/1/2024 7:48:37 PM,1,5
6/1/2024 7:59:06 PM,0,2
6/1/2024 7:59:09 PM,1,15
6/1/2024 7:59:13 PM,0,7
6/1/2024 7:59:16 PM,0,6
6/1/2024 7:59:23 PM,0,2
6/1/2024 8:06:15 PM,0,13
6/1/2024 8:06:19 PM,0,18
6/1/2024 8:06:26 PM,0,11
6/1/2024 8:06:30 PM,1,0
6/1/2024 8:06:35 PM,0,7
6/1/2024 8:06:39 PM,1,9
6/1/2024 8:06:44 PM,1,21
6/1/2024 8:06:50 PM,0,18
6/1/2024 8:06:55 PM,1,8
6/1/2024 8:07:01 PM,0,12
6/1/2024 8:07:06 PM,1,4
6/1/2024 8:07:12 PM,0,18
6/1/2024 8:07:15 PM,1,8
6/1/2024 8:07:21 PM,0,13
6/1/2024 8:12:24 PM,0,5
6/1/2024 8:12:30 PM,0,10
6/1/2024 8:12:35 PM,0,10
6/1/2024 8:12:40 PM,0,8
6/1/2024 8:12:45 PM,0,11
6/1/2024 8:12:48 PM,0,10
6/1/2024 8:12:52 PM,1,3
6/1/2024 8:12:55 PM,1,8
6/1/2024 8:13:02 PM,0,16
6/1/2024 8:13:06 PM,0,3
6/1/2024 8:20:01 PM,1,18
6/1/2024 8:20:25 PM,0,15
6/1/2024 8:20:27 PM,0,12
6/1/2024 8:20:32 PM,1,10
6/1/2024 8:20:36 PM,0,3
6/1/2024 8:20:41 PM,1,16
6/1/2024 8:20:45 PM,0,7
6/1/2024 8:20:48 PM,0,16
6/1/2024 8:20:54 PM,1,12
6/1/2024 8:21:00 PM,1,15
6/1/2024 8:21:04 PM,1,0
6/1/2024 8:22:38 PM,1,12
6/1/2024 8:22:42 PM,1,12
6/1/2024 8:22:42 PM,0,2
6/1/2024 8:22:42 PM,1,9
6/1/2024 8:22:43 PM,1,12
6/1/2024 8:22:43 PM,0,14
6/1/2024 8:22:43 PM,0,17
6/1/2024 8:22:43 PM,1,12
6/1/2024 8:22:43 PM,0,17
6/1/2024 8:22:43 PM,0,18
6/1/2024 8:22:43 PM,1,9
6/1/2024 8:22:43 PM,0,17
6/1/2024 9:09:36 PM,0,13
6/1/2024 9:09:42 PM,1,22
6/1/2024 9:09:46 PM,0,1
6/1/2024 9:09:49 PM,0,8
6/1/2024 9:09:53 PM,1,17
6/1/2024 9:09:59 PM,0,6
6/1/2024 9:10:05 PM,0,21
6/1/2024 9:10:11 PM,0,5
6/1/2024 9:10:16 PM,0,16
6/1/2024 9:10:22 PM,1,11
6/1/2024 9:10:25 PM,1,20
6/1/2024 9:10:28 PM,0,13
6/1/2024 9:10:33 PM,1,22
6/1/2024 9:10:36 PM,1,18
6/1/2024 9:10:41 PM,0,6
6/1/2024 9:10:44 PM,1,14
6/1/2024 9:10:48 PM,1,13
6/1/2024 11:20:39 PM,0,18
6/1/2024 11:20:45 PM,1,10
6/1/2024 11:20:51 PM,0,1
6/1/2024 11:20:56 PM,1,3
6/1/2024 11:21:00 PM,0,0
6/1/2024 11:21:05 PM,1,9
6/1/2024 11:21:08 PM,1,8
6/1/2024 11:21:15 PM,1,3
6/1/2024 11:21:18 PM,1,15
6/1/2024 11:21:24 PM,0,11
6/1/2024 11:21:29 PM,1,15
6/1/2024 11:21:34 PM,1,5
6/1/2024 11:21:38 PM,0,17
6/1/2024 11:21:43 PM,0,21
6/1/2024 11:21:46 PM,0,21
6/1/2024 11:31:39 PM,1,16
6/1/2024 11:31:43 PM,0,1
6/1/2024 11:31:47 PM,1,20
6/1/2024 11:31:52 PM,0,8
6/1/2024 11:32:34 PM,0,0
6/1/2024 11:32:38 PM,0,0
6/1/2024 11:32:43 PM,0,4
6/1/2024 11:32:49 PM,1,11
6/1/2024 11:32:56 PM,0,16
6/1/2024 11:33:01 PM,1,1
6/1/2024 11:34:22 PM,0,2
6/1/2024 11:34:26 PM,0,4
6/1/2024 11:34:32 PM,0,14
6/2/2024 12:17:13 AM,1,15
6/2/2024 12:17:16 AM,1,7
6/2/2024 12:17:20 AM,1,9
6/2/2024 12:17:26 AM,0,10
6/2/2024 12:17:32 AM,1,8
6/2/2024 12:17:39 AM,1,12
6/2/2024 12:17:44 AM,1,8
6/2/2024 12:17:49 AM,0,14
6/2/2024 12:17:53 AM,1,8
6/2/2024 12:17:58 AM,1,16
6/2/2024 12:18:01 AM,1,11
6/2/2024 12:18:05 AM,0,20
6/2/2024 12:18:11 AM,1,14
6/2/2024 12:18:15 AM,0,1
6/2/2024 12:18:22 AM,1,0
6/2/2024 12:18:26 AM,0,12
6/2/2024 12:18:33 AM,1,18
6/2/2024 12:18:37 AM,0,22
6/2/2024 12:18:43 AM,0,1
6/2/2024 12:18:46 AM,1,20
6/2/2024 12:18:53 AM,1,14
6/2/2024 12:18:59 AM,1,15
6/2/2024 12:19:06 AM,0,11
6/2/2024 12:19:11 AM,0,0
6/2/2024 12:19:18 AM,0,17
6/2/2024 12:19:22 AM,1,11
6/2/2024 12:19:27 AM,0,7
6/2/2024 12:19:34 AM,0,4
6/2/2024 12:38:39 AM,0,4
6/2/2024 12:38:42 AM,1,19
6/2/2024 12:39:30 AM,0,5
6/2/2024 12:39:33 AM,1,14
6/2/2024 12:39:38 AM,1,3
6/2/2024 12:39:42 AM,1,10
6/2/2024 12:39:46 AM,1,18
6/2/2024 12:39:51 AM,1,10
6/2/2024 12:39:58 AM,1,5
6/2/2024 12:40:01 AM,0,21
6/2/2024 12:40:05 AM,1,15
6/2/2024 12:40:09 AM,0,4
6/2/2024 12:40:14 AM,1,21
6/2/2024 12:40:19 AM,1,8
6/2/2024 9:27:22 AM,0,16
6/2/2024 9:27:25 AM,1,22
6/2/2024 9:27:31 AM,0,6
6/2/2024 9:27:34 AM,1,20
6/2/2024 9:27:37 AM,1,18
6/2/2024 9:27:42 AM,0,1
6/2/2024 9:27:48 AM,0,16
6/2/2024 9:27:53 AM,1,21
6/2/2024 9:27:57 AM,0,8
6/2/2024 9:28:03 AM,1,18
6/2/2024 9:28:10 AM,0,15
6/2/2024 9:55:06 AM,1,13
6/2/2024 9:55:10 AM,1,1
6/2/2024 9:55:16 AM,1,9
6/2/2024 9:55:19 AM,0,11
6/2/2024 9:55:26 AM,1,8
6/2/2024 9:58:22 AM,1,15
6/2/2024 9:58:26 AM,0,10
6/2/2024 9:58:30 AM,0,19
6/2/2024 9:58:35 AM,1,11
6/2/2024 9:58:42 AM,1,13
6/2/2024 9:58:45 AM,1,12
6/2/2024 9:58:50 AM,1,1
6/2/2024 9:58:56 AM,0,11
6/2/2024 9:59:01 AM,1,15
6/2/2024 10:02:00 AM,0,1
6/2/2024 10:02:04 AM,1,8
6/2/2024 10:02:08 AM,0,10
6/2/2024 10:02:15 AM,1,19
6/2/2024 10:02:20 AM,1,21
6/2/2024 10:02:24 AM,1,0
6/2/2024 10:02:30 AM,1,9
6/2/2024 10:02:34 AM,1,21
6/2/2024 10:02:38 AM,0,4
6/2/2024 10:02:44 AM,1,19
6/2/2024 10:02:48 AM,1,1
6/2/2024 10:04:46 AM,0,7
6/2/2024 10:04:50 AM,1,21
6/2/2024 10:04:56 AM,0,11
6/2/2024 10:05:01 AM,1,6
6/2/2024 10:05:06 AM,1,6
6/2/2024 10:05:11 AM,0,21
6/2/2024 10:05:17 AM,0,16
6/2/2024 10:05:24 AM,0,0
6/2/2024 10:05:30 AM,1,5
6/2/2024 10:05:36 AM,1,4
6/2/2024 10:05:40 AM,0,2
6/2/2024 10:05:45 AM,1,11
6/2/2024 10:05:51 AM,1,8
6/2/2024 10:05:56 AM,0,9
6/2/2024 10:06:02 AM,1,9
6/2/2024 10:06:07 AM,0,3
6/2/2024 10:06:12 AM,1,15
6/2/2024 10:06:17 AM,1,17
6/2/2024 10:06:22 AM,1,2
6/2/2024 10:06:26 AM,1,20
6/2/2024 10:06:32 AM,1,12
6/2/2024 10:06:36 AM,0,7
6/2/2024 10:06:40 AM,1,4
6/2/2024 10:06:46 AM,1,12
6/2/2024 10:06:51 AM,0,0
6/2/2024 10:06:56 AM,0,6
6/2/2024 10:07:01 AM,0,13
6/2/2024 10:07:05 AM,0,21
6/2/2024 10:07:10 AM,1,21
6/2/2024 10:07:14 AM,0,20
6/2/2024 10:07:19 AM,0,9
6/2/2024 10:07:24 AM,1,4
6/2/2024 10:07:30 AM,0,15
6/2/2024 10:07:33 AM,0,8
6/2/2024 10:07:40 AM,1,20
6/2/2024 10:07:44 AM,1,8
6/2/2024 10:07:50 AM,0,16
6/2/2024 10:07:56 AM,1,10
6/2/2024 10:08:00 AM,1,14
